<persName n="manual">Aast</persName> or <persName n="manual">Asi</persName>	father of <persName n="rel"><persName n="Amrou" key="ent0365=12">Amrou</persName></persName>	ch51	v09p172	ent0001	persName	father of <persName n="rel"><persName n="Amrou" key="ent0365=12">Amrou</persName></persName>, 
<persName n="qual2-governor" type="governor">Romanus</persName>	<roleName>governor of <placeName n="Bostra or Bosra" key="ent1114=6">Bosra</placeName></roleName>	ch51	v09p139	ent5514	persName	<roleName>governor of <placeName n="Bostra or Bosra" key="ent1114=6">Bosra</placeName></roleName>, 
<persName>Romanus</persName>	<roleName>military duke</roleName>	ch35	v06p043	ent5515	persName	<roleName>military duke</roleName>, ambassador to <persName n="Attila" key="ent0725=36">Attila</persName>, 
<orgName type="church">Church of Rome</orgName>	foundation of	ch15	v02p317	ent5516	noclass	foundation of, 
<orgName type="church">Church of Rome</orgName>	foundation of	ch15	v02p337	ent5516	noclass	foundation of, 
<orgName type="church">Church of Rome</orgName>	foundation of	ch21	v03p398	ent5516	noclass	foundation of, 
<orgName type="church">Church of Rome</orgName>	foundation of	ch25	v04p210	ent5516	noclass	vices under <persName n="Valentinian I:Valentinian II" key="ent6789=20:ent6790=6">Valentinian</persName>, 
<orgName type="church">Church of Rome</orgName>	foundation of	ch49	v08p324	ent5516	noclass	accepts image worship, 
<orgName type="church">Church of Rome</orgName>	foundation of	ch60	v10p329	ent5516	noclass	discipline different from that of the Greek Church, 
<orgName type="church">Church of Rome</orgName>	foundation of	ch60	v10p330	ent5516	noclass	quarrel with Greek Church, 
<orgName type="church">Church of Rome</orgName>	foundation of	ch66	v11p252	ent5516	noclass	corruption of, 
<orgName type="church">Church of Rome</orgName>	foundation of	ch64	v11p162	ent5516	noclass	great schism of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch01	v01p035	ent5517	placeName	greatness of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch02	v01p040	ent5517	placeName	foreign creeds in, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch02	v01p041	ent5517	placeName	number of citizens, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch02	v01p042	ent5517	placeName	number of citizens, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch02	v01p042	ent5517	placeName	freedom of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch02	v01p043	ent5517	placeName	freedom of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch02	v01p054	ent5517	placeName	monuments at, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch02	v01p055	ent5517	placeName	monuments at, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch07	v01p248	ent5517	placeName	date of its foundation, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch10	v02p028	ent5517	placeName	threatened by the <rs type="ethnic" n="Alemanni" key="ent0240=26">Alemanni</rs>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch10	v02p057	ent5517	placeName	pestilence in, under <persName n="Gallienus" key="ent2676=5">Gallienus</persName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch11	v02p079	ent5517	placeName	fortified by <persName n="Aurelian" key="ent0748=17">Aurelian</persName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch11	v02p097	ent5517	placeName	sedition at, under <persName n="Aurelian" key="ent0748=17">Aurelian</persName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch13	v02p179	ent5517	placeName	<persName n="Diocletian" key="ent2148=37">Diocletian</persName> and Maximinian, first emperors who did not live in, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch13	v02p180	ent5517	placeName	<persName n="Diocletian" key="ent2148=37">Diocletian</persName> and Maximinian, first emperors who did not live in, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch13	v02p180	ent5517	placeName	<persName n="Diocletian" key="ent2148=37">Diocletian</persName> visits <placeName n="Rome" key="ent5517=159">Rome</placeName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch13	v02p181	ent5517	placeName	<persName n="Diocletian" key="ent2148=37">Diocletian</persName> visits <placeName n="Rome" key="ent5517=159">Rome</placeName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch14	v02p226	ent5517	placeName	<persName n="Maxentius" key="ent4179=14">Maxentius</persName> resides at, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch15	v02p291	ent5517	placeName	<persName n="Maxentius" key="ent4179=14">Maxentius</persName> resides at, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch16	v03p018	ent5517	placeName	destruction of, predicted, zb.; fire under <persName n="Nero" key="ent4571=10">Nero</persName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch17	v03p126	ent5517	placeName	prefects of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch17	v03p127	ent5517	placeName	vicars of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch19	v03p242	ent5517	placeName	visit of Constantius to, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch21	v03p336	ent5517	placeName	council of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch21	v03p381	ent5517	placeName	appeals to See of Rome sanctioned by the Council of Sardica, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch21	v03p404	ent5517	placeName	appeals to See of Rome sanctioned by the Council of Sardica, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch23	v04p078	ent5517	placeName	appeals to See of Rome sanctioned by the Council of Sardica, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch25	v04p192	ent5517	placeName	inquiry concerning magic at, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch28	v05p077	ent5517	placeName	conversion of, to <rs type="religon" n="Christianity" key="ent1597=22">Christianity</rs>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch28	v05p093	ent5517	placeName	prosperity in the Theodosian age, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch31	v05p208	ent5517	placeName	description of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch31	v05p222	ent5517	placeName	population of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch31	v05p224	ent5517	placeName	house rent, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch31	v05p225	ent5517	placeName	siege by <persName n="Alaric" key="ent0209=29">Alaric</persName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch31	v05p235	ent5517	placeName	second Siege, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch31	v05p241	ent5517	placeName	third siege, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch31	v05p243	ent5517	placeName	pillage and fire of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch31	v05p247	ent5517	placeName	restoration of the Fora of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch31	v05p251	ent5517	placeName	sack of, by troops of <persName n="genname"><persName n="Charles V" key="ent1541=5">Charles V</persName>.</persName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch31	v05p262	ent5517	placeName	laws for the relief of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch31	v05p262	ent5517	placeName	restoration of the city, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch31	v05p263	ent5517	placeName	restoration of the city, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch36	v06p089	ent5517	placeName	sacked by Genseric, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch36	v06p090	ent5517	placeName	sacked by Genseric, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch36	v06p107	ent5517	placeName	<persName n="Majorian" key="ent3974=13">Majorian</persName> protects the edifices of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch36	v06p139	ent5517	placeName	sacked by <persName n="Ricimer" key="ent5473=14">Ricimer</persName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch37	v06p160	ent5517	placeName	monasticism in, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch39	v06p325	ent5517	placeName	under Theodoric the Great, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch41	v07p137	ent5517	placeName	citizens invite <persName n="Belisarius" key="ent0967=33">Belisarius</persName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch41	v07p138	ent5517	placeName	Siege by <persName n="Vitiges" key="ent6924=10">Vitiges</persName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch41	v07p140	ent5517	placeName	Siege by <persName n="Vitiges" key="ent6924=10">Vitiges</persName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch41	v07p146	ent5517	placeName	distress during the siege, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch43	v07p250	ent5517	placeName	besieged by <placeName n="Totila" key="ent6611=15">Totila</placeName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch43	v07p250	ent5517	placeName	famine in, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch43	v07p254	ent5517	placeName	taken by <placeName n="Totila" key="ent6611=15">Totila</placeName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch43	v07p256	ent5517	placeName	by <persName n="Belisarius" key="ent0967=33">Belisarius</persName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch43	v07p261	ent5517	placeName	retaken by <placeName n="Totila" key="ent6611=15">Totila</placeName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch43	v07p271	ent5517	placeName	by <persName n="Narses" key="ent4537=13">Narses</persName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch43	v07p271	ent5517	placeName	five sieges of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch45	v08p026	ent5517	placeName	citizens send embassies to Tiberius and Maurice, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch45	v08p029	ent5517	placeName	duchy of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch45	v08p029	ent5517	placeName	subject to the exarchs, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch45	v08p030	ent5517	placeName	subject to the exarchs, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch45	v08p039	ent5517	placeName	depopulation, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch45	v08p041	ent5517	placeName	preserved by the relics of the apostles, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch45	v08p040	ent5517	placeName	temples of, attacked by <persName n="genname"><persName n="Gregory I or Gregory the Great" key="ent2888=18">Gregory I</persName>.</persName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch49	v08p332	ent5517	placeName	republic of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch49	v08p333	ent5517	placeName	territory of the duchy of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch49	v08p334	ent5517	placeName	style of the Roman senate and people revived, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch49	v08p335	ent5517	placeName	attacked by the <rs type="ethnic" n="Lombards" key="ent3826=21">Lombards</rs>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch49	v08p337	ent5517	placeName	saved by <persName n="Pepin" key="ent4989=8">Pepin</persName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch49	v08p355	ent5517	placeName	separation from the eastern empire, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch52	v09p286	ent5517	placeName	plundered by the <rs type="ethnic" n="Arabs" key="ent0530=37">Arabs</rs>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch53	v09p364	ent5517	placeName	<persName n="genname"><persName n="Constans II" key="ent1775=13">Constans II</persName>.</persName> attempts to restore seat of empire to, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch56	v10p122	ent5517	placeName	siege of, by <persName n="genname"><persName n="Henry III" key="ent3044=4">Henry III</persName>.</persName>, of <placeName n="Germany" key="ent2767=18">Germany</placeName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch56	v10p124	ent5517	placeName	<rs type="ethnic" n="Saracens" key="ent5753=11">Saracens</rs> under <persName n="Robert Guiscard" key="ent2931=11">Robert Guiscard</persName> at, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch66	v11p293	ent5517	placeName	compared with <placeName n="Constantinople" key="ent1809=0">Constantinople</placeName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch68	v12p065	ent5517	placeName	revolutions at, from the eleventh century, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch69	v12p066	ent5517	placeName	French and German emperors of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch69	v12p069	ent5517	placeName	authority of the popes, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch69	v12p077	ent5517	placeName	St. <persName n="St. Bernard" key="ent1005=9">Bernard</persName>’s character of the Romans, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch69	v12p084	ent5517	placeName	restoration of the senate, consuls and tribunes, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch69	v12p087	ent5517	placeName	of the Capitol, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch69	v12p088	ent5517	placeName	of the prefects of the city, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch69	v12p092	ent5517	placeName	the revolution of <date when="1191">A.D.1191</date>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch69	v12p092	ent5517	placeName	first municipal statute of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch69	v12p100	ent5517	placeName	wars with neighbouring cities, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch69	v12p109	ent5517	placeName	popes reside at <placeName n="Avignon" key="ent0773=6">Avignon</placeName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch69	v12p114	ent5517	placeName	nobles and barons of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p126	ent5517	placeName	coronation of Petrarch at, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p132	ent5517	placeName	conspiracy of <persName n="Cola di Rienzi" key="ent5474=20">Rienzi</persName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p133	ent5517	placeName	city under his administration, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p134	ent5517	placeName	taxation of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p135	ent5517	placeName	population in fourteenth century, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch71	v12p198	ent5517	placeName	population in fourteenth century, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch71	v12p198	ent5517	placeName	in sixteenth century, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch71	v12p211	ent5517	placeName	in eighteenth century, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p157	ent5517	placeName	<persName n="genname"><roleName n="rolepref">Pope</roleName> <persName n="Gregory XI" key="ent2894=9">Gregory XI</persName>.</persName> returns from Avignon to, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p162	ent5517	placeName	state of, during the great schism, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p168	ent5517	placeName	last revolt of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p169	ent5517	placeName	last coronation of a German emperor at, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p169	ent5517	placeName	statutes and government of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p171	ent5517	placeName	councils of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p172	ent5517	placeName	conspiracy of Porcaro at, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p174	ent5517	placeName	last disorders of the nobles, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p175	ent5517	placeName	absolutely ruled by the popes, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p176	ent5517	placeName	taken by <persName n="genname"><persName n="Charles V" key="ent1541=5">Charles V</persName>.</persName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p180	ent5517	placeName	authorities for its history in the fourteenth and fifteenth centuries, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p179	ent5517	placeName	quartiers (franchises) of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch70	v12p182	ent5517	placeName	<persName n="Poggius" key="ent5171=3">Poggius</persName>’ description of, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch68	v12p007	ent5517	placeName	her buildings and ruins, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch71	v12p186	ent5517	placeName	her buildings and ruins, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch71	v12p187	ent5517	placeName	four causes of destruction, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch71	v12p204	ent5517	placeName	games at <placeName n="Rome" key="ent5517=159">Rome</placeName>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch71	v12p204	ent5517	placeName	bull-fight at, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch71	v12p208	ent5517	placeName	barbarism of the <rs type="ethnic" n="Romans" key="ent5507=8">Romans</rs>, 
<placeName n="space-at-comma">Rome</placeName>	greatness of	ch71	v12p210	ent5517	placeName	restored under <persName n="genname"><surname>Martin</surname> <genName n="5">V.</genName></persName> and his successors, 
<name>Rome</name>	<placeName n="New France" key="ent2595=1">New</placeName>	ch17	v03p111	ent5518	noclass	<placeName n="New France" key="ent2595=1">New</placeName>, 
<name>Aquaeducts</name>	<ref type="volpage" target="ch71:v12p212">xii.212</ref>.</p>
	ch71	v12p212	ent5521	noclass	
<name>Arches of: Antoninus</name>	<ref type="volpage" target="ch71:v12p199">xii.199 note</ref>. Augistus	ch71	v12p199	ent5522	noclass	
<name>Arches of: Antoninus</name>	<ref type="volpage" target="ch71:v12p199">xii.199 note</ref>. Augistus	ch71	v12p184	ent5522	noclass	
<name>Arches of: Antoninus</name>	<ref type="volpage" target="ch71:v12p199">xii.199 note</ref>. Augistus	ch71	v12p184	ent5522	noclass	
<name>Arches of: Antoninus</name>	<ref type="volpage" target="ch71:v12p199">xii.199 note</ref>. Augistus	ch71	v12p184	ent5522	noclass	
<name>Arches of: Antoninus</name>	<ref type="volpage" target="ch71:v12p199">xii.199 note</ref>. Augistus	ch69	v12p072	ent5522	noclass	
<name>Arches of: Antoninus</name>	<ref type="volpage" target="ch71:v12p199">xii.199 note</ref>. Augistus	ch69	v12p072	ent5522	noclass	
<name>Arches of: Antoninus</name>	<ref type="volpage" target="ch71:v12p199">xii.199 note</ref>. Augistus	ch71	v12p199	ent5522	noclass	
<name>Arches of: Antoninus</name>	<ref type="volpage" target="ch71:v12p199">xii.199 note</ref>. Augistus	ch71	v12p184	ent5522	noclass	
<name>Arches of: Antoninus</name>	<ref type="volpage" target="ch71:v12p199">xii.199 note</ref>. Augistus	ch71	v12p184	ent5522	noclass	
<name>Arches of: Antoninus</name>	<ref type="volpage" target="ch71:v12p199">xii.199 note</ref>. Augistus	ch71	v12p184	ent5522	noclass	
<name>Arches of: Antoninus</name>	<ref type="volpage" target="ch71:v12p199">xii.199 note</ref>. Augistus	ch71	v12p184	ent5522	noclass	
<name>Arches of: Antoninus</name>	<ref type="volpage" target="ch71:v12p199">xii.199 note</ref>. Augistus	ch71	v12p199	ent5522	noclass	
<name>Arx</name>	<ref type="volpage" target="ch69:v12p087">xii.87 note</ref>.</p>
	ch69	v12p087	ent5523	noclass	
<persName n="forename">Augustus</persName>	Mausoleum of	ch71	v12p185	ent5524	persName	Mausoleum of, 
<name>Basilica Julii</name>	<ref type="volpage" target="ch41:v07p164">vii.164 note</ref>.</p>
	ch41	v07p164	ent5525	noclass	
<persName><surname>Baths</surname> of <placeName>Alexander</placeName></persName>	<ref type="volpage" target="ch71:v12p184">xii.184 and note</ref>. </p>
	ch71	v12p184	ent5526	persName	
<persName><surname>Baths</surname> of <placeName>Caracalla</placeName></persName>	<ref type="volpage" target="ch31:v05p219">v.219</ref> <ref type="volpage" target="ch31:v05p220">sq.</ref>; <ref type="volpage" target="ch71:v12p184">xii.184</ref>. </p>
	ch31	v05p219	ent5527	persName	
<persName><surname>Baths</surname> of <placeName>Caracalla</placeName></persName>	<ref type="volpage" target="ch31:v05p219">v.219</ref> <ref type="volpage" target="ch31:v05p220">sq.</ref>; <ref type="volpage" target="ch71:v12p184">xii.184</ref>. </p>
	ch31	v05p220	ent5527	persName	
<persName><surname>Baths</surname> of <placeName>Caracalla</placeName></persName>	<ref type="volpage" target="ch31:v05p219">v.219</ref> <ref type="volpage" target="ch31:v05p220">sq.</ref>; <ref type="volpage" target="ch71:v12p184">xii.184</ref>. </p>
	ch71	v12p184	ent5527	persName	
<persName><surname>Baths</surname> of <placeName>Diocletian</placeName></persName>	<ref type="volpage" target="ch06:v01p209">i.209</ref>	ch06	v01p209	ent5530	persName	
<persName><surname>Baths</surname> of <placeName>Diocletian</placeName></persName>	<ref type="volpage" target="ch06:v01p209">i.209</ref>	ch06	v01p210	ent5530	persName	
<persName><surname>Baths</surname> of <placeName>Diocletian</placeName></persName>	<ref type="volpage" target="ch06:v01p209">i.209</ref>	ch71	v12p184	ent5530	persName	
<name>Baths of Scipio Africanus</name>	<ref type="volpage" target="ch31:v05p220">v.220 note</ref>.</p>
	ch31	v05p220	ent5534	noclass	
<name>Milvian</name>	bridge	ch69	v12p096	ent5535	noclass	bridge, 
<name>Salarian</name>	bridge	ch43	v07p265	ent5536	noclass	bridge, inscription on, 
<placeName type="bridge">Bridge of <persName n="manual"><roleName n="manual">St.</roleName> Angelo</persName></placeName>	<ref type="volpage" target="ch69:v12p112">xii.112 note</ref>.</p>
	ch69	v12p112	ent5537	placeName	
<name>Cecilia Metella</name>	tomb of	ch71	v12p197	ent5538	noclass	tomb of, 
<name>Cecilia Metella</name>	tomb of	ch71	v12p200	ent5538	noclass	tomb of, 
<persName n="roman1"><addName>Campus</addName> <surname>Martius</surname></persName>	<ref type="volpage" target="ch71:v12p196">xii.196</ref>.</p>
	ch71	v12p196	ent5539	persName	
<name>Castles: Torre di Bove</name>	<ref type="volpage" target="ch71:v12p200">xii.200 note</ref>. Of the Brati	ch71	v12p200	ent5541	noclass	
<name>Castles: Torre di Bove</name>	<ref type="volpage" target="ch71:v12p200">xii.200 note</ref>. Of the Brati	ch71	v12p199	ent5541	noclass	
<name>Castles: Torre di Bove</name>	<ref type="volpage" target="ch71:v12p200">xii.200 note</ref>. Of the Brati	ch71	v12p199	ent5541	noclass	
<name>Castles: Torre di Bove</name>	<ref type="volpage" target="ch71:v12p200">xii.200 note</ref>. Of the Brati	ch71	v12p200	ent5541	noclass	
<name>Castles: Torre di Bove</name>	<ref type="volpage" target="ch71:v12p200">xii.200 note</ref>. Of the Brati	ch71	v12p185	ent5541	noclass	
<name>Castles: Torre di Bove</name>	<ref type="volpage" target="ch71:v12p200">xii.200 note</ref>. Of the Brati	ch71	v12p200	ent5541	noclass	
<name>Castles: Torre di Bove</name>	<ref type="volpage" target="ch71:v12p200">xii.200 note</ref>. Of the Brati	ch71	v12p199	ent5541	noclass	
<name>Castles: Torre di Bove</name>	<ref type="volpage" target="ch71:v12p200">xii.200 note</ref>. Of the Brati	ch71	v12p199	ent5541	noclass	
<name>Castles: Torre di Bove</name>	<ref type="volpage" target="ch71:v12p200">xii.200 note</ref>. Of the Brati	ch69	v12p075	ent5541	noclass	
<name>Castles: Torre di Bove</name>	<ref type="volpage" target="ch71:v12p200">xii.200 note</ref>. Of the Brati	ch71	v12p200	ent5541	noclass	
<name>Castles: Torre di Bove</name>	<ref type="volpage" target="ch71:v12p200">xii.200 note</ref>. Of the Brati	ch71	v12p200	ent5541	noclass	
<name>Castles: Torre di Bove</name>	<ref type="volpage" target="ch71:v12p200">xii.200 note</ref>. Of the Brati	ch69	v12p116	ent5541	noclass	
<name>Castles: Torre di Bove</name>	<ref type="volpage" target="ch71:v12p200">xii.200 note</ref>. Of the Brati	ch71	v12p185	ent5541	noclass	
<name>Castles: Torre di Bove</name>	<ref type="volpage" target="ch71:v12p200">xii.200 note</ref>. Of the Brati	ch71	v12p200	ent5541	noclass	
<persName n="forename">Catulus</persName>	vaults of	ch71	v12p184	ent5542	persName	vaults of, 
<persName n="forename">Cestius</persName>	pyramid of	ch71	v12p184	ent5543	persName	pyramid of, 
<placeName n="space-at-comma">Churches</placeName>	shape of	ch71	v12p196	ent5544	placeName	shape of, 
<placeName n="space-at-comma">Churches</placeName>	shape of	ch70	v12p132	ent5544	placeName	shape of, 
<placeName n="space-at-comma">Churches</placeName>	shape of	ch70	v12p132	ent5544	placeName	shape of, 
<placeName n="space-at-comma">Churches</placeName>	shape of	ch70	v12p130	ent5544	placeName	shape of, 
<placeName n="space-at-comma">Churches</placeName>	shape of	ch71	v12p206	ent5544	placeName	shape of, 
<placeName n="space-at-comma">Churches</placeName>	shape of	ch69	v12p087	ent5544	placeName	shape of, 
<placeName n="space-at-comma">Churches</placeName>	shape of	ch70	v12p141	ent5544	placeName	shape of, 
<placeName n="space-at-comma">Churches</placeName>	shape of	ch69	v12p067	ent5544	placeName	shape of, 
<placeName n="space-at-comma">Churches</placeName>	shape of	ch71	v12p184	ent5544	placeName	shape of, 
<placeName n="space-at-comma">Churches</placeName>	shape of	ch71	v12p206	ent5544	placeName	shape of, 
<placeName n="space-at-comma">Churches</placeName>	shape of	ch71	v12p193	ent5544	placeName	shape of, 
<placeName n="space-at-comma">Churches</placeName>	shape of	ch71	v12p194	ent5544	placeName	shape of, 
<persName n="fore5"><forename>Circus</forename> <surname>Agonalis</surname></persName>	<ref type="volpage" target="ch71:v12p204">xii.204 and note</ref>.</p>
	ch71	v12p204	ent5547	persName	
<name>Colosseum or Coliseum</name>	<ref type="volpage" target="ch71:v12p202">xii.202 sqq.</ref>.</p>
	ch71	v12p202	ent5548	noclass	
<name>Colosseum or Coliseum</name>	<ref type="volpage" target="ch71:v12p202">xii.202 sqq.</ref>.</p>
	ch71	v12p206	ent5548	noclass	used as a quarry, 
<name>Columns of: Marcus Antoninus</name>	<ref type="volpage" target="ch71:v12p185">xii.185 and note</ref>. <persName n="Trajan:Trajan" key="ent6634=15:ent6635=3">Trajan</persName>	ch71	v12p185	ent5549	noclass	
<name>Columns of: Marcus Antoninus</name>	<ref type="volpage" target="ch71:v12p185">xii.185 and note</ref>. <persName n="Trajan:Trajan" key="ent6634=15:ent6635=3">Trajan</persName>	ch71	v12p184	ent5549	noclass	
<persName n="forename">Constantine</persName>	church and palace of	ch70	v12p141	ent5550	persName	church and palace of, 
<persName n="manual">Crescentius</persName>	Tower of	ch69	v12p116	ent5551	persName	Tower of, 
<name>Forum olitorium</name>	<ref type="volpage" target="ch69:v12p087">xii.87 note</ref>.</p>
	ch69	v12p087	ent5552	noclass	
<name>Gates: Asinarian</name>	<persName n="Belisarius" key="ent0967=33">Belisarius</persName> enters Rome by	ch41	v07p137	ent5553	noclass	<persName n="Belisarius" key="ent0967=33">Belisarius</persName> enters Rome by, 
<name>Gates: Asinarian</name>	<persName n="Belisarius" key="ent0967=33">Belisarius</persName> enters Rome by	ch41	v07p149	ent5553	noclass	<persName n="Belisarius" key="ent0967=33">Belisarius</persName> enters Rome by, 
<name>Gates: Asinarian</name>	<persName n="Belisarius" key="ent0967=33">Belisarius</persName> enters Rome by	ch43	v07p254	ent5553	noclass	opened by Isaurians to Totila, 
<name>Gates: Asinarian</name>	<persName n="Belisarius" key="ent0967=33">Belisarius</persName> enters Rome by	ch41	v07p153	ent5553	noclass	opened by Isaurians to Totila, 
<name>Gates: Asinarian</name>	<persName n="Belisarius" key="ent0967=33">Belisarius</persName> enters Rome by	ch41	v07p151	ent5553	noclass	opened by Isaurians to Totila, 
