Aast	ch51	v09p172	ent0001	(Asi), father of <persName n="rel">Amrou</persName>, 
Paula	ch31	v05p201	ent4931	pupil of Jerome, family of, 
Paula	ch31	v05p205	ent4931	<p>owned Nicopolis, 
Paula	ch37	v06p164	ent4931	<p>founds hospital and monasteries in Palestine, 
Paula	ch37	v06p164	ent4931	<p>epitaph of, by Jerome, 
Paula	ch37	v06p172	ent4931	<p>generosity of, to the monks, 
Paulicians	ch53	v10p001	ent4932	Christian sect, description of, 
Paulicians	ch54	v10p004	ent4932	<p>derivation of name, 
Paulicians	ch54	v10p010	ent4932	<p>seven teachers of the, 
Paulicians	ch54	v10p006	ent4932	<p>seven teachers of the, 
Paulicians	ch54	v10p008	ent4932	<p>in Armenia and Pontus, 
Paulicians	ch54	v10p009	ent4932	<p>persecuted, 
Paulicians	ch54	v10p011	ent4932	<p>revolt of, 
Paulicians	ch54	v10p013	ent4932	<p>in Asia Minor, 
Paulicians	ch54	v10p015	ent4932	<p>in Thrace, 
Paulicians	ch54	v10p018	ent4932	<p>in Italy and France, 
Paulicians	ch69	v12p078	ent4932	<p>in Italy and France, 
Paulicians	ch54	v10p019	ent4932	<p>settled among the Albigeois, 
Paulicians	ch31	v05p279	ent4932	<p>settled among the Albigeois, 
Paulicians	ch31	v05p280	ent4932	<p>settled among the Albigeois, 
Suetonius Paulinus	ch01	v01p004	ent4933	
Paulinus	ch27	v05p022	ent4934	
Paulinus	ch30	v05p150	ent4935	
Paulinus	ch30	v05p168	ent4935	
Paulinus	ch27	v05p036	ent4936	secretary of Ambrose, 
Paulinus	ch32	v05p328	ent4937	master of the offices, execution of, 
Paulinus	ch45	v08p013	ent4938	
Paulinus	ch21	v03p387	ent4939	<roleName>Bishop of <placeName>Tr</placeName></roleName>éves, banishment, 
Paullini	ch28	v05p079	ent4940	family of the, conversion of, 
Paullina	ch07	v01p221	ent4941	wife of <persName n="rel">Maximin</persName>, 
Julius Paulus	ch44	v07p360	ent4942	on Roman law,  
Paulus the Secutor	ch04	v01p121	ent4943	
Pautalia	ch40	v07p060	ent4944	
Pavia	ch11	v02p078	ent4945	battle of, 
Pavia	ch35	v06p068	ent4945	<p>pillaged by Attila, 
Pavia	ch30	v05p187	ent4945	<p>Honorius at, 
Pavia	ch36	v06p145	ent4945	<p>siege of, by Odoacer, 
Pavia	ch39	v06p327	ent4945	<p>buildings of Theodoric at, 
Pavia	ch39	v06p339	ent4945	<p>Boethius at, 
Pavia	ch49	v08p339	ent4945	<p>taken by Charlemagne, 
Pavia	ch55	v10p044	ent4945	<p>burnt by the Hungarians, 
Paximacia	ch37	v06p170	ent4946	monastic loaves, 
Peacock	ch68	v12p061	ent4948	a royal bird, 
Pearl fishery in Britain	ch01	v01p004	ent4949	
Pearl fishery in Britain	ch02	v01p069	ent4949	<p>in Ormuz and Cape Comorin, i , 
Pearl fishery in Britain	ch59	v10p290	ent4949	<p>large pearl in caliph’s treasury at Cairo, 
Pegasians	ch44	v07p325	ent4950	legal sect of the, 
Pegasus	ch44	v07p325	ent4951	slave of Domitian, 
Pegu	ch64	v11p142	ent4952	kingdom of, conquered by Zingis, 
Pehlvi language	ch08	v01p253	ent4953	
Peking	ch64	v11p136	ent4954	besieged by Zingis, 
Peking	ch64	v11p140	ent4954	<p>royal residence of the Khans, 
Peking	ch64	v11p152	ent4954	<p>royal residence of the Khans, 
Pelagian controversy	ch30	v05p176	ent4955	
Pelagianism in Britain	ch31	v05p285	ent4956	
Pelagianism in Britain	ch37	v06p207	ent4956	<p>decay of, 
Pelagius	ch59	v10p314	ent4957	papal legate in Egypt, 
Pelagius	ch61	v11p020	ent4957	<p>his measures at Constantinople, 
Pelagius	ch43	v07p253	ent4958	archdeacon, embassy to Gothic camp, 
Pelagius	ch43	v07p254	ent4958	<p>appeals to Totila, 
Pelagius	ch40	v07p002	ent4958	<p>Pope, 
Pelagius	ch47	v08p176	ent4958	<p>Pope, 
Pelagius	ch36	v06p152	ent4959	oppresses the people of Pavia, 
Pelamides	ch17	v03p098	ent4960	or thunnies, 
Mr. Pelham	ch42	v07p213	ent4961	on Arrian, 
Pella	ch15	v02p271	ent4962	Nazarene church at, 
Pella	ch39	v06p301	ent4962	Nazarene church at, 
Pellegrini	ch67	v11p276	ent4963	on <rs type="dialect" n="manual">Greek</rs> dialect of Calabria, 
Pellegrino Camillo	ch55	v10p075	ent4964	history of the Lombards, 
Peloponnesus	ch53	v09p323	ent4965	state of, in eighth century, 
Peloponnesus	ch53	v09p325	ent4965	<p>cities and revenue of, 
Peloponnesus	ch53	v09p326	ent4965	<p>manufacture oi silk in, 
Peloponnesus	ch68	v12p055	ent4965	<p>families of, transported to Constantinople, 
Peloponnesus	ch68	v12p058	ent4965	<p>condition in fifteenth century, 
Peloponnesus	ch68	v12p002	ent4965	<p>Albanians in, 
Peloponnesus	ch68	v12p007	ent4965	<p>Albanians in, 
Pelso	ch14	v02p222	ent4966	lake, 
Pelso	ch38	v06p299	ent4966	lake, 
Pelusium	ch43	v07p296	ent4967	plague at, 
Pelusium	ch51	v09p174	ent4967	<p>taken by Chosroes, viii., g0; taken by Amrou, 
Pelusium	ch59	v10p291	ent4967	<p>taken by Chosroes, viii., g0; taken by Amrou, 
Penance	ch15	v02p325	ent4968	public, 
Pendragon	ch31	v05p285	ent4969	or British dictator, 
Pengwern	ch38	v06p282	ent4970	or Cermarthaen, 
Peniscola	ch70	v12p166	ent4971	<persName n="genname"><surname>Benedict</surname> <genName n="13">XIII.</genName></persName> at, 
Greek Penitentials	ch58	v10p203	ent4972	
Pentadius	ch22	v04p011	ent4973	master of the offices, 
Pentapolis	ch45	v08p029	ent4974	the inland (in Italy), 
Pentapolis	ch45	v08p029	ent4975	the maritime (in Italy) of Ravenna, 
Pentapolis	ch49	v08p345	ent4975	the maritime (in Italy) of Ravenna, 
Pepin	ch49	v08p337	ent4976	son of <persName n="rel"><forename n="fore6">Charles</forename> <surname>Martel</surname></persName>, delivers Rome, 
Pepin	ch49	v08p340	ent4976	son of <persName n="rel"><forename n="fore6">Charles</forename> <surname>Martel</surname></persName>, delivers Rome, 
Pepin	ch49	v08p340	ent4976	<p>coronation of, 
Pepin	ch49	v08p344	ent4976	<p>donations of, to the Pope, 
Pepin	ch52	v09p257	ent4976	<p>recovers Narbonne, 
John Pepin	ch70	v12p149	ent4977	
Pepper	ch31	v05p229	ent4978	price of, 
Pera	ch17	v03p101	ent4979	
Pera	ch60	v10p371	ent4979	<p>Latins in, 
Pera	ch63	v11p120	ent4979	<p>Genoese in, 
Pera	ch63	v11p124	ent4979	<p>siege of, 
Pera	ch63	v11p127	ent4979	<p>power of the colony at, 
Pera	ch65	v11p228	ent4979	<p>royal school of the Turks at, 
Peratea	ch61	v11p011	ent4980	in <placeName n="manual">Crimea</placeName>, 
Peredeus	ch45	v08p016	ent4981	murdered Alboin, 
Peregrinus	ch15	v02p302	ent4982	<addName>the philosopher</addName>, 
Perennis	ch04	v01p112	ent4983	minister of Commodus, 
Perfectissimus	ch17	v03p115	ent4984	rank of, 
Pergamus	ch02	v01p063	ent4985	ancient spleridour of, 
Pergamus	ch28	v05p085	ent4985	<p>library of, 
Pergamus	ch52	v09p243	ent4985	<p>taken by the Saracens, 
Peristhlava	ch55	v10p063	ent4986	Sviatoslav at, 
Perinthus	ch05	v01p153	ent4987	
Perinthus	ch41	v07p094	ent4987	<p>Belisarius at, 
Periplus	ch42	v07p213	ent4988	of Sallust, 
Periplus	ch40	v07p020	ent4988	<p>of Arrian, 
Perisabor	ch24	v04p130	ent4989	or Anbar, on the Euphrates, destroyed by Julian, 
Perisabor	ch44	v07p373	ent4989	or Anbar, on the Euphrates, destroyed by Julian, 
Peroun	ch55	v10p071	ent4990	god of thunder, 
Perozes	ch42	v07p203	ent4991	Persian physician, 
Perozes	ch26	v04p283	ent4992	
Perozes	ch40	v07p068	ent4992	<p>death, 
Perozes	ch47	v08p187	ent4992	<p>Nestorianism of, 
Perpera	ch61	v11p031	ent4993	silver coin, 
Perpignan	ch38	v06p234	ent4994	
Perron	ch28	v05p104	ent4995	Cardinal du, on early Christian faith, 
Persarmenia	ch32	v05p333	ent4996	
Persarmenia	ch46	v08p052	ent4996	<p>revolt of, 
Persecution of the early Christians	ch16	v03p017	ent4997	under Nero, 
Persecution of the early Christians	ch16	v03p024	ent4997	<p>under Domitian, 
Persecution of the early Christians	ch16	v03p045	ent4997	<p>under Domitian, 
Persecution of the early Christians	ch16	v03p048	ent4997	<p>ten persecutions, 
Persecution of the early Christians	ch16	v03p050	ent4997	<p>in second century, 
Persecution of the early Christians	ch16	v03p050	ent4997	<p>by Severus, 
Persecution of the early Christians	ch16	v03p051	ent4997	<p>by Severus, 
Persecution of the early Christians	ch16	v03p051	ent4997	<p>in third century, 
Persecution of the early Christians	ch16	v03p064	ent4997	<p>by Diocletian and his colleagues, 
Persecution of the early Christians	ch16	v03p076	ent4997	<p>in Italy and Africa, 
Persecution of the early Christians	ch16	v03p078	ent4997	<p>in the East, 
Persecution of the early Christians	ch16	v03p080	ent4997	<p>fresh persecution by Maximin, 
Persecution of the early Christians	ch16	v03p082	ent4997	<p>end of, 
Perseus	ch06	v01p203	ent4998	treasures of, 
Persia	ch07	v01p250	ent4999	foundation of Sassanid monarchy in, 
Persia	ch08	v01p253	ent4999	<p>religion of, 
Persia	ch08	v01p262	ent4999	<p>extent and population of, 
Persia	ch08	v01p271	ent4999	<p>military power of, 
Persia	ch13	v02p168	ent4999	<p>civil war in, 
Persia	ch18	v03p199	ent4999	<p>war between Sapor and Constantius, 
Persia	ch20	v03p311	ent4999	<p><rs type="religious" n="manual">Christians</rs> of, protected by Constantine, 
Persia	ch24	v04p123	ent4999	<p>Julian invades, 
Persia	ch32	v05p331	ent4999	<p>peace with Theodosius, 
Persia	ch42	v07p196	ent4999	<p>peace with Theodosius, 
Persia	ch42	v07p197	ent4999	<p>accession of Chosroes, 
Persia	ch42	v07p199	ent4999	<p>province of, 
Persia	ch42	v07p205	ent4999	<p>endless peace with Rome, 
Persia	ch45	v08p050	ent4999	<p>war with Rome, 
Persia	ch46	v08p055	ent4999	<p>anarchy after the death of <persName n="rel">Chosroes</persName>, 
Persia	ch47	v08p185	ent4999	<p>Christianity in, 
Persia	ch50	v09p094	ent4999	<p>Shiite schism in, 
Persia	ch50	v09p106	ent4999	<p>Sophis of, 
Persia	ch51	v09p127	ent4999	<p>conquered by the Saracens, 
Persia	ch57	v10p176	ent4999	<p>Seljuks in, 
Persia	ch59	v10p287	ent4999	<p>under Sangiar, 
Persia	ch64	v11p137	ent4999	<p>under Mohammad of Carizme, 
Persia	ch64	v11p143	ent4999	<p>conquered by Holagou, 
Persia	ch64	v11p155	ent4999	<p>decline of Mogul Khans in, 
Persia	ch65	v11p186	ent4999	<p>conquered by Timour, 
Christopher Persona	ch40	v07p008	ent5000	translates works of Procopius, 
Pertinax	ch04	v01p123	ent5001	
Pertinax	ch04	v01p124	ent5001	<p>reign, 
Pertinax	ch04	v01p124	ent5001	<p>employments of, 
Pertinax	ch04	v01p131	ent5001	<p>death, 
Pertinax	ch05	v01p140	ent5001	<p>death, 
Pertinax	ch05	v01p147	ent5001	<p>funeral and apotheosis of, 
Pertinax Helvius	ch06	v01p172	ent5002	
Perusia	ch41	v07p152	ent5003	(Perugia), taken by Belisarius, 
Perusia	ch43	v07p261	ent5003	<p>besieged by Totila, 
Perusia	ch69	v12p107	ent5003	<p>a retreat of Popes, 
Pescennius Niger	ch05	v01p139	ent5004	
Pescennius Niger	ch05	v01p142	ent5004	
Pescennius Niger	ch05	v01p150	ent5004	<p>war with Severus, 
Pescennius Niger	ch05	v01p154	ent5004	<p>death, 
Pessinus	ch23	v04p068	ent5005	
Pessinus	ch23	v04p103	ent5005	<p>altar of Cybele at, 
Pestcherski	ch55	v10p073	ent5006	or Crypt Monastery at Kiev, 
Pestilence at Rome	ch04	v01p116	ent5007	under Commodus, 
Felix Petancius	ch67	v11p311	ent5008	on Varna campaign, 
Petavius	ch21	v03p348	ent5009	on the Trinity, 
Petavius	ch46	v08p122	ent5009	on the Trinity, 
Peter	ch62	v11p082	ent5010	receives Charles of Anjou, 
Peter	ch62	v11p083	ent5010	<p>proclaimed <roleName>King of <placeName>Sicily</placeName></roleName>, 
Peter Bartholemy	ch58	v10p248	ent5011	vision of Holy Lance seen by, 
Peter	ch27	v05p011	ent5012	
Peter	ch54	v10p017	ent5013	Bulgarian Tsar, 
Peter	ch55	v10p063	ent5013	Bulgarian Tsar, 
Peter of Bulgaria	ch60	v10p338	ent5014	founds second Bulgarian kingdom, 
Peter of Courtenay	ch61	v11p022	ent5015	
Peter of Courtenay	ch61	v11p023	ent5015	<p>captivity and death, 
Peter Gnapheus	ch47	v08p165	ent5016	
Peter the Great	ch18	v03p178	ent5017	Tsar of Russia, 
Peter the Great	ch40	v07p073	ent5017	Tsar of Russia, 
Peter the Great	ch46	v08p054	ent5017	<p>fleet of, in the Caspian, 
Peter the Hermit	ch57	v10p191	ent5018	
Peter the Hermit	ch58	v10p192	ent5018	<p>proclaims first crusade, 
Peter the Hermit	ch58	v10p209	ent5018	<p>leads the first, 
Peter the Hermit	ch58	v10p212	ent5018	<p>flight of, 
Peter the Hermit	ch58	v10p247	ent5018	<p>shirks the fast, 
Peter	ch46	v08p074	ent5019	brother of the Emperor Maurice, 
Peter the Notary	ch30	v05p189	ent5020	
Peter	ch13	v02p172	ent5021	<addName>the Patrician</addName>, 
Peter	ch41	v07p130	ent5021	<p>ambassador to Italy, 
Peter Phocas	ch48	v08p274	ent5022	defeated by Sclerus, 
Peter the Reader	ch47	v08p139	ent5023	murders Hypatia, 
Peter de Rupibus	ch69	v12p102	ent5024	
St. Peter	ch15	v02p317	ent5025	visit to Rome of, 
St. Peter	ch28	v05p097	ent5025	<p>trophies of, at Rome, V
St. Peter	ch35	v06p074	ent5025	<p>apparition to Attila, 
St. Peter	ch54	v10p005	ent5025	<p>Epistles of, rejected by the Paulicians, 
St. Peter	ch31	v05p243	ent5025	<p>church of, at Rome, spared by the Goths, 
Peter of Navarre	ch68	v12p027	ent5026	gunpowder mines used by, 
Peter of Corbara	ch69	v12p106	ent5027	
Petit de la Croix	ch64	v11p133	ent5028	his history of Zingis, 
Petit de la Croix	ch64	v11p180	ent5028	<p>of Timur Beg, 
Petra	ch42	v07p221	ent5029	Arabian town of, 
Petra	ch42	v07p222	ent5029	<p>siege of, 
Petrarch	ch49	v08p391	ent5030	on <persName n="genname"><surname>Charles</surname> <genName n="4">IV.</genName></persName>, 
Petrarch	ch63	v11p127	ent5030	<p>epistle of, to the Doge of Venice, 
Petrarch	ch67	v11p277	ent5030	<p>revived learning in Italy, 
Petrarch	ch67	v11p278	ent5030	<p>Greek studies of, 
Petrarch	ch69	v12p078	ent5030	<p>on St. Bernard, 
Petrarch	ch69	v12p115	ent5030	<p>on foreigners in Rome, 
Petrarch	ch69	v12p123	ent5030	<p>character and coronation, 
Petrarch	ch70	v12p129	ent5030	<p>character and coronation, 
Petrarch	ch70	v12p139	ent5030	<p>character and coronation, 
Petrarch	ch70	v12p148	ent5030	<p>letter of consolation to the Colonna, <date when="1347">A.D.1347</date>, 
Petrarch	ch70	v12p150	ent5030	<p>advice to a cardinal on reforming Roman government, 
Petrarch	ch70	v12p152	ent5030	<p>regarded Rienzi as a poet, 
Petrarch	ch70	v12p154	ent5030	<p>invites <persName n="genname"><roleName n="rolepref">Emperor</roleName> <surname>Charles</surname> <genName n="4">IV.</genName></persName>, 
Petrarch	ch70	v12p155	ent5030	<p>invites <persName n="genname"><roleName n="rolepref">Emperor</roleName> <surname>Charles</surname> <genName n="4">IV.</genName></persName>, 
Petrarch	ch70	v12p155	ent5030	<p>exhorts Popes to return from Avignon, 
Petrarch	ch70	v12p172	ent5030	<p>influence of, on Porcaro, 
Petrarch	ch71	v12p195	ent5030	<p>on the despoiling of Roman buildings, 
Petrarch	ch71	v12p201	ent5030	<p>on the despoiling of Roman buildings, 
Petrarch	ch71	v12p198	ent5030	<p>on the population of Rome, 
Petrarch	ch71	v12p208	ent5030	<p>on the indifference of the Romans to their monuments, 
Petronius	ch30	v05p188	ent5031	father-in-law of Valens, 
P. Petronius	ch70	v12p168	ent5033	Diaries of, 
P. Petronius	ch70	v12p180	ent5033	Diaries of, 
Petrus de Godis	ch70	v12p174	ent5034	
Petrus Pisanus	ch58	v10p193	ent5035	his Lives of the Popes, 
Petrus Pisanus	ch58	v10p199	ent5035	his Lives of the Popes, 
Petulants	ch22	v04p003	ent5036	corps of, 
Peucini	ch10	v02p010	ent5037	
M. de Peyssonel	ch10	v02p031	ent5038	
M. de Peyssonel	ch68	v12p059	ent5038	
Pezaro	ch10	v02p031	ent5039	Inscription at, 
Pfeffel	ch49	v08p390	ent5040	his Abrégé Chronologique de lHistoire d’Allemagne, 
Phadalas	ch52	v09p237	ent5041	occupies Cyzicus, 
Phalanx	ch01	v01p017	ent5042	Grecian, 
Phalanx	ch06	v01p177	ent5042	<p>Macedonian, of Caracalla, 
Phallas	ch46	v08p114	ent5043	horse of Heraclius, 
Phanagoria	ch48	v08p229	ent5044	city of, <persName n="genname"><surname>Justinian</surname> <genName n="2">II.</genName></persName> at, 
Phantastic system	ch47	v08p127	ent5045	invented by the Docetes, 
Pharamond	ch31	v05p278	ent5046	
Pharandzém	ch25	v04p240	ent5047	wife of <persName n="rel">Arsaces Tiranus </persName>(Arshak), 
Pharas	ch41	v07p092	ent5048	
Pharas	ch41	v07p112	ent5048	<p>letter to Gelimer, 
Pharezdak	ch47	v08p173	ent5049	poet, 
Pharisees	ch15	v02p287	ent5050	sect of the, 
Pharos	ch48	v08p254	ent5051	lighthouse at Constantinople, 
Phasis	ch10	v02p033	ent5052	river, 
Phasis	ch12	v02p111	ent5052	river, 
Phasis	ch42	v07p214	ent5052	river, 
Phasis	ch42	v07p220	ent5052	<p>fortifications on, 
Phasis	ch43	v07p236	ent5052	<p>Grecian colony of, 
Phasis	ch46	v08p111	ent5052	<p>Heraclius at, 
Phasis	ch10	v02p033	ent5053	town, 
Pheasant	ch68	v12p061	ent5054	a royal bird, 
Pheretime of Cyrene	ch45	v08p012	ent5055	
Phidias	ch71	v12p209	ent5056	transformed into a magician, 
Philadelphia in Asia Minor	ch62	v11p086	ent5057	siege of, raised by Roger de Flor, 
Philadelphia in Asia Minor	ch63	v11p113	ent5057	<p>in fourteenth century, 
Philadelphia in Asia Minor	ch64	v11p161	ent5057	<p>capture of, by the Ottomans, 
Philadelphia in Asia Minor	ch59	v10p279	ent5057	<p>Frederic Barbarossa at, 
Philadelphia	ch51	v09p137	ent5058	in <placeName n="manual">Syria</placeName>, fortifications of, 
Philagrius	ch21	v03p379	ent5059	
Philaretus	ch57	v10p181	ent5060	
Francis Philelphus	ch67	v11p272	ent5061	sophist, 
Francis Philelphus	ch68	v12p002	ent5061	<p>Latin ode of, 
Francis Philelphus	ch68	v12p048	ent5061	<p>Latin ode of, 
Francis Philelphus	ch68	v12p017	ent5061	<p>on siege of Constantinople, 
Philemuth	ch43	v07p266	ent5062	commands the Heruli against Totila, 
Philip	ch07	v01p244	ent5063	under <persName n="genname"><surname>Gordian</surname> <genName n="3">III.</genName></persName>, 
Philip	ch07	v01p245	ent5063	under <persName n="genname"><surname>Gordian</surname> <genName n="3">III.</genName></persName>, 
Philip	ch07	v01p246	ent5063	<p>reign, 
Philip	ch10	v02p003	ent5063	<p>rebellion against, 
Philip	ch10	v02p003	ent5063	<p>death, 
Philip	ch16	v03p053	ent5063	<p>protected the <rs type="religious" n="manual">Christians</rs>, 
Philip II.	ch70	v12p176	ent5064	of <placeName>Spain</placeName>, 
Philip	ch18	v03p215	ent5065	ambassador of <persName n="genname"><surname>Constantius</surname> <genName n="2">II.</genName></persName>, 
Philip	ch21	v03p400	ent5065	ambassador of <persName n="genname"><surname>Constantius</surname> <genName n="2">II.</genName></persName>, 
Philip	ch21	v03p401	ent5065	<p>Praetorian prefect, 
Philip I.	ch58	v10p196	ent5066	of <placeName>France</placeName>, quarrel with <persName n="genname"><surname>Urban</surname> <genName n="2">II.</genName></persName>, 
Philip Augustus	ch59	v10p306	ent5067	(II.) of France, in the East, 
Philip Augustus	ch60	v10p342	ent5067	<p>institutes fund for Holy Land, 
Philip III.	ch69	v12p110	ent5068	of <placeName>France</placeName>, 
Philip IV.	ch69	v12p108	ent5069	(the Fair) of France, his struggle with <persName n="genname"><surname>Boniface</surname> <genName n="8">VIII.</genName></persName> and <persName n="genname"><surname>Benedict</surname> <genName n="11">XI.</genName></persName>, 
Philip of Macedon	ch26	v04p301	ent5070	his revenue from the gold mines of Thrace, 
Philip of Macedon	ch61	v11p027	ent5070	his revenue from the gold mines of Thrace, 
Philip of Swabia	ch60	v10p341	ent5071	Alexius Angelus visits, 
Philip of Swabia	ch60	v10p351	ent5071	<p>Boniface of Montferrat at court of, 
Philip of Tarentum	ch61	v11p038	ent5072	
Philip	ch67	v11p304	ent5073	joins Hungarian crusade, 
Philip	ch68	v12p061	ent5073	<p>tries to organise crusade against Turks, 
Philip	ch60	v10p354	ent5074	befriends the young Alexius, 
Philip of Courtenay	ch61	v11p023	ent5075	
Philip of Side	ch16	v03p060	ent5076	
Philip of Side	ch16	v03p061	ent5076	
Philip	ch61	v11p030	ent5077	son of <persName n="genname"><surname>Baldwin</surname> <genName n="2">II.</genName></persName>, 
Philip	ch62	v11p080	ent5077	<p>betrothed to daughter of <persName n="rel"><surname n="sur1">Charles</surname> of <placeName>Anjou</placeName></persName>, 
Philip	ch62	v11p081	ent5077	<p>allies himself with Charles of Anjou, 
Philippa	ch48	v08p298	ent5078	daughter of <persName n="rel"><surname n="sur1">Raymond</surname> of <placeName>Poitou</placeName></persName>, 
Philippopolis	ch10	v02p012	ent5080	siege of, 
Philippopolis	ch10	v02p013	ent5080	siege of, 
Philippopolis	ch55	v10p065	ent5080	<p>captured by the Russians, 
Philippopolis	ch61	v11p019	ent5080	<p>destroyed by the Bulgarians, 
Philippopolis	ch63	v11p106	ent5080	<p>taken by Murad Sultan, 
Philippus	ch31	v05p217	ent5081	
Philo	ch15	v02p264	ent5082	
Philo	ch21	v03p340	ent5082	<p>philosophy of, 
Philocrene	ch64	v11p159	ent5083	battle of, <date when="1330">A.D.1330</date>, 
Philopatris	ch12	v02p131	ent5084	dialogue, 
Philopatris	ch12	v02p132	ent5084	dialogue, 
Philopatris	ch16	v03p008	ent5084	dialogue, 
Philosophers	ch02	v01p037	ent5085	Grecian, 
Philosophers	ch15	v02p345	ent5085	<p>attitude to Christianity, 
Philosophers	ch23	v04p055	ent5085	<p>fanaticism of the neo-platonic, 
Philosophers	ch23	v04p068	ent5085	<p>at the court of Julian, 
of Hippolytus Philosophumena	ch47	v08p127	ent5086	discovered at Mount Athos, 
Philosophy	ch37	v06p157	ent5087	divine, of the monks, 
Philosophy	ch40	v07p075	ent5087	<p>at Athens, 
Philosophy	ch40	v07p076	ent5087	<p>at Athens, 
Philosophy	ch52	v09p272	ent5087	<p>studied by Arabians, 
Philosophy	ch53	v09p368	ent5087	<p>in Middle Ages at Constantinople, 
Philostorgius	ch19	v03p231	ent5088	partial to Gallus, 
Philostorgius	ch21	v03p350	ent5088	<p>Arianism of, 
Philostorgius	ch25	v04p180	ent5088	<p>on election of Valentinian, 
Philostorgius	ch32	v05p324	ent5088	<p>on Pulcheria, 
Philostorgius	ch37	v06p180	ent5088	<p>heresy of, 
Philostratus	ch02	v01p057	ent5089	biographer of Herodes Atticus, 
Philostratus	ch16	v03p061	ent5089	<p>Life of Apollonius of Tyana, 
Philotheus	ch36	v06p124	ent5090	a Macedonian sectary, 
Phineus	ch17	v03p092	ent5091	palace of, 
Phirouz	ch58	v10p244	ent5092	a Syrian renegade, 
Phlegon	ch15	v02p348	ent5093	
Phocaea	ch63	v11p113	ent5094	in fourteenth century, 
Phocaea	ch65	v11p221	ent5094	<p>Genoese colony at, 
Phocas	ch46	v08p078	ent5095	a centurion, elected emperor, 
Phocas	ch46	v08p080	ent5095	<p>puts Maurice to death, 
Phocas	ch46	v08p082	ent5095	<p>character, 
Phocas	ch46	v08p082	ent5095	<p>statue of, 
Phoenicia	ch01	v01p031	ent5097	
Phoenicia	ch21	v03p410	ent5097	<p>temples of, destroyed, 
Phoenician inscriptions	ch41	v07p118	ent5098	
Mount Pholoe	ch30	v05p143	ent5099	retreat of Alaric, 
Photius	ch32	v05p313	ent5100	
Photius	ch48	v08p262	ent5100	<p>educates <persName n="genname"><surname>Leo</surname> <genName n="6">VI.</genName></persName>, 
Photius	ch53	v09p368	ent5100	<p>educates <persName n="genname"><surname>Leo</surname> <genName n="6">VI.</genName></persName>, 
Photius	ch55	v10p068	ent5100	<p>on conversion of the Russians, 
Photius	ch60	v10p330	ent5100	<p>theological disputes of, 
Photius	ch41	v07p168	ent5101	son of <persName n="rel">Antonina</persName>, 
Photius	ch41	v07p169	ent5101	<p>exile of, 
Photius	ch41	v07p169	ent5101	<p>arrests the Pope, 
Photius	ch41	v07p170	ent5101	<p>arrests Theodosius at Ephesus, 
Photius	ch41	v07p171	ent5101	<p>captivity of, 
Photius	ch41	v07p172	ent5101	<p>becomes a monk, 
Photius	ch47	v08p171	ent5102	<addName>the Patrician</addName>, 
George Phranza	ch65	v11p207	ent5104	Greek historian, on captivity of Bajazet, 
George Phranza	ch67	v11p250	ent5104	<p>account of, 
George Phranza	ch67	v11p323	ent5104	<p>embassy from Constantine Palaeologus into Georgia, 
George Phranza	ch67	v11p326	ent5104	<p>great logothete, 
George Phranza	ch68	v12p011	ent5104	<p>on events of the siege of Constantinople, 
George Phranza	ch68	v12p018	ent5104	<p>numbers the citizens of Constantinople, 
George Phranza	ch68	v12p047	ent5104	<p>fortunes after capture of Constantinople, 
George Phranza	ch68	v12p048	ent5104	<p>fate of his children, 
George Phranza	ch68	v12p053	ent5104	<p>his enmity to Notaras, 
Phrygia	ch26	v04p335	ent5105	settlement of Ostrogoths in, 
Phrygia	ch32	v05p299	ent5105	<p>description of, by Claudian, 
Phrygia	ch32	v05p299	ent5105	<p>rebellion of Tribigild in, 
Physicians amongst the Arabs	ch52	v09p275	ent5106	
Picardy	ch56	v10p101	ent5107	origin of the name, 
Picenum	ch41	v07p152	ent5108	John the Sanguinary at, 
Picenum	ch43	v07p282	ent5108	<p>famine in, 
Pictures	ch49	v08p311	ent5109	
Pierleone	ch69	v12p085	ent5110	Jordan, 
Pierleoni	ch62	v11p075	ent5111	family of, 
Pierleoni	ch71	v12p200	ent5111	<p>their fortress, 
Pontius Pilate	ch16	v03p018	ent5113	procurator, 
Pontius Pilate	ch16	v03p048	ent5113	procurator, 
Pontius Pilate	ch16	v03p049	ent5113	procurator, 
Pilgrim	ch60	v10p375	ent5114	the, and the Paradise, two galleys of the Latins, 
Pilgrimages	ch16	v03p075	ent5115	Christian, 
Pilgrimages	ch16	v03p076	ent5115	Christian, 
Pilgrinus	ch55	v10p049	ent5116	missionary in Hungary, 
Pilpay	ch42	v07p204	ent5117	fables of, 
Pilum	ch01	v01p016	ent5118	description of the, 
Pincian Gates	ch41	v07p146	ent5119	battle of, 
Pinna marina	ch40	v07p033	ent5120	manufacture of silk from, 
Pipa	ch10	v02p030	ent5121	a German princess, 
Pireus	ch10	v02p037	ent5122	
Pireus	ch14	v02p255	ent5122	
Pisa	ch44	v07p335	ent5123	Pandects at, 
Pisa	ch63	v11p123	ent5123	<p>merchants of, expelled by the Genoese from the Crimea, 
Pisa	ch67	v11p253	ent5123	<p>Council of, 
Pisani	ch63	v11p126	ent5124	
Pisidia	ch40	v07p065	ent5125	praetor of, 
Pisidia	ch40	v07p065	ent5125	<p>people of, 
Pisidia	ch48	v08p293	ent5125	<p>Manuel Comnenus in, 
